id,message_id,campaign_id,message_type,client_id,channel,category,platform,email_provider,stream,date,sent_at,is_opened,opened_first_time_at,opened_last_time_at,is_clicked,clicked_first_time_at,clicked_last_time_at,is_unsubscribed,unsubscribed_at,is_hard_bounced,hard_bounced_at,is_soft_bounced,soft_bounced_at,is_complained,complained_at,is_blocked,blocked_at,is_purchased,purchased_at,created_at,updated_at
56430168,1515915625595477992-609b8b1d169bf,111,bulk,1515915625595477992,mobile_push,,,,desktop,2021-05-12,2021-05-12 08:00:29,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:22:30.920828,2023-04-29 03:22:30.921669
19991640,870b44ff-d6d6-442f-b6ad-bcf1ac430a34,18016,trigger,1515915625558865611,email,,,inbox.ru,desktop,2021-06-09,2021-06-09 05:20:07,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:31:32.194564,2023-04-27 20:31:32.195496
54667404,1515915625559499665-608bb504c4ad1,64,bulk,1515915625559499665,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:43:00,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:35:25.855789,2023-04-29 02:35:25.857465
19294422,ecd66649-d06a-457e-acd1-46b6f6d0fb34,18011,trigger,1515915625468077034,email,,,mail.ru,desktop,2021-05-26,2021-05-26 07:25:28,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:11:55.120406,2023-04-27 20:11:55.120929
19148794,56710b32-ee4b-4e98-baca-e05da3ef31d4,19017,trigger,1515915625559929452,email,,desktop,gmail.com,desktop,2021-05-22,2021-05-22 16:16:11,t,2021-05-23 07:38:53,2021-05-23 07:38:53,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:53:35.503333,2023-04-27 20:09:13.529414
59886724,1515915625503405796-60af5813ac6f4,230,bulk,1515915625503405796,email,,,mail.ru,desktop,2021-05-27,2021-05-27 08:28:08,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:55:06.977153,2023-04-29 04:55:06.977798
19071912,e0849617-3f31-40f0-8bb1-a15382bf3f86,18212,trigger,1515915625471288585,email,,,bk.ru,desktop,2021-05-21,2021-05-21 10:35:28,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:51:07.667936,2023-04-27 19:51:07.668373
19490309,443f36fe-883f-472d-8656-6eedeb790d75,18016,trigger,1515915625570020459,email,,,gmail.com,desktop,2021-05-29,2021-05-29 05:45:47,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:16:44.587096,2023-04-27 20:16:44.587646
18255298,ced8e1de-9170-4013-bcf9-1622de0569d7,18011,trigger,1515915625559675301,email,,,mail.ru,desktop,2021-05-04,2021-05-04 09:23:59,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:12:00.821354,2023-04-27 19:12:00.821898
60664896,1515915625489226192-60bde4958cff9,297,bulk,1515915625489226192,email,,,yandex.ru,desktop,2021-06-07,2021-06-07 09:19:45,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:20:44.059902,2023-04-29 05:20:44.060585
19528902,684d0acb-cea9-46e4-a45c-5df8bc674bab,18012,trigger,1515915625500675768,email,,,mail.ru,desktop,2021-05-30,2021-05-30 11:29:05,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:17:39.952482,2023-04-27 20:17:39.953039
57978194,1515915625637149625-60a7d8133aeca,171,bulk,1515915625637149625,mobile_push,,,,desktop,2021-05-21,2021-05-21 15:56:03,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:01:24.222674,2023-04-29 04:01:24.223281
54598510,1515915625547214612-608bb413035d8,64,bulk,1515915625547214612,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:38:59,f,,,f,,,t,2021-04-30 07:38:59,f,,f,,f,,f,,f,,2023-04-29 02:33:38.417926,2023-04-29 02:33:38.419241
54257249,1515915625549306936-608bb47bd7545,64,bulk,1515915625549306936,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:40:43,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:24:52.996113,2023-04-29 02:24:52.996671
60504212,1515915625503369324-60b8a4c3aa6dd,296,bulk,1515915625503369324,email,,desktop,mail.ru,desktop,2021-06-03,2021-06-03 09:46:07,t,2021-06-03 09:46:14,2021-06-03 09:46:14,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:13:40.835694,2023-04-29 05:13:40.837002
54283924,1515915625549361210-608bb47c61b59,64,bulk,1515915625549361210,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:40:44,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:25:34.799492,2023-04-29 02:25:34.800076
59859090,1515915625501213460-60af6f435ce42,230,bulk,1515915625501213460,email,,,bk.ru,desktop,2021-05-27,2021-05-27 10:07:04,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:54:27.245295,2023-04-29 04:54:27.245994
18006734,f459cf9c-7dec-40a7-ba6f-9113dcaa2535,18223,trigger,1515915625468062941,email,,,gmail.com,desktop,2021-04-30,2021-04-30 18:42:49,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:05:54.205072,2023-04-27 19:05:54.205792
19134580,6a205358-19d2-470b-aad4-4511873ed7b8,18010,trigger,1515915625491153807,email,,,mail.ru,desktop,2021-05-22,2021-05-22 08:57:31,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:52:59.910786,2023-04-27 19:52:59.913374
19611709,f9e109f9-3696-4eef-a477-09ba1e264f75,18010,trigger,1515915625490186656,email,,desktop,mail.ru,desktop,2021-06-01,2021-06-01 17:50:23,t,2021-06-01 18:01:43,2021-06-01 18:01:43,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:19:45.645386,2023-04-27 20:19:45.648301
56501268,1515915625549216040-609b88c1b4585,111,bulk,1515915625549216040,mobile_push,,,,desktop,2021-05-12,2021-05-12 07:50:25,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:24:08.164498,2023-04-29 03:24:08.164924
55203943,1515915625547501215-6093b52d1b11a,79,bulk,1515915625547501215,mobile_push,,,,desktop,2021-05-06,2021-05-06 09:21:49,t,2021-05-06 09:23:59,2021-05-06 09:23:59,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:50:12.50994,2023-04-29 02:50:12.511155
60121172,1515915625500911137-60b4819c4bfb5,258,bulk,1515915625500911137,mobile_push,,,,desktop,2021-05-31,2021-05-31 06:26:36,t,2021-05-31 06:58:44,2021-05-31 06:58:44,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:02:44.458068,2023-04-29 05:02:44.45945
19126117,2e21ec67-e63f-4b5f-a72a-27c7ab493d82,18012,trigger,1515915625489009847,email,,,gmail.com,desktop,2021-05-22,2021-05-22 18:31:04,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:52:28.521011,2023-04-27 19:52:28.521591
57214236,1515915625640199661-609b8eaa8c690,111,bulk,1515915625640199661,mobile_push,,,,desktop,2021-05-12,2021-05-12 08:15:38,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:40:26.321539,2023-04-29 03:40:26.322149
4174559,8855c0e6-78f8-4753-9a53-e896b4cbbca5,32,transactional,1515915625558190269,email,,,mail.ru,desktop,2021-06-03,2021-06-03 10:22:27,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 09:11:20.819924,2023-04-27 09:11:20.820526
3788147,650d5329-e45f-4e9b-81d0-487fc459fe7a,26,transactional,1515915625471813009,email,,,mail.ru,desktop,2021-05-17,2021-05-17 16:41:38,t,2021-05-17 17:27:48,2021-05-17 17:27:48,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 09:01:49.675541,2023-04-27 09:01:49.676873
58994579,1515915625490283283-60ab635705009,152,bulk,1515915625490283283,email,,,mail.ru,desktop,2021-05-24,2021-05-24 08:27:03,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:32:20.669969,2023-04-29 04:32:20.670544
18103508,42d3d3c6-1afe-402c-9734-c8a172d6cc23,18012,trigger,1515915625554880793,email,,,yandex.ru,desktop,2021-05-01,2021-05-01 06:06:51,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:08:14.4407,2023-04-27 19:08:14.441281
58848881,1515915625626914021-60a9fdab59fab,174,bulk,1515915625626914021,mobile_push,,,,desktop,2021-05-23,2021-05-23 07:00:59,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:27:21.528199,2023-04-29 04:27:21.528803
54196940,1515915625491283837-608bb3dee7bed,64,bulk,1515915625491283837,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:38:07,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:23:27.205678,2023-04-29 02:23:27.206314
55573746,1515915625548789242-6093b56d4c432,79,bulk,1515915625548789242,mobile_push,,,,desktop,2021-05-06,2021-05-06 09:22:53,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:59:58.369206,2023-04-29 02:59:58.369747
55582691,1515915625565354404-6093b67ba4358,79,bulk,1515915625565354404,mobile_push,,,,desktop,2021-05-06,2021-05-06 09:27:23,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:00:11.903367,2023-04-29 03:00:11.904034
3554266,a6e132a2-521a-42d2-9e46-ee414f8988f2,122,transactional,1515915625538722885,email,,,mail.ru,desktop,2021-05-02,2021-05-02 16:03:41,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 08:55:47.314776,2023-04-27 08:55:47.315201
59907465,1515915625528327631-60af6a5662308,230,bulk,1515915625528327631,email,,,mail.ru,desktop,2021-05-27,2021-05-27 09:46:44,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:55:37.433922,2023-04-29 04:55:37.434734
4269504,bd4be870-6faa-4d35-acfa-320153853417,27,transactional,1515915625470670314,email,,,mail.ru,desktop,2021-06-11,2021-06-11 08:25:25,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 09:13:46.672256,2023-04-27 09:13:46.672795
58725887,1515915625559825948-60a776a864455,150,bulk,1515915625559825948,email,,,gmail.com,desktop,2021-05-21,2021-05-21 09:00:25,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:22:01.182712,2023-04-29 04:22:01.183303
58293810,1515915625490446165-60a761f461cc7,150,bulk,1515915625490446165,email,,desktop,mail.ru,desktop,2021-05-21,2021-05-21 07:32:06,t,2021-05-24 09:24:15,2021-05-24 09:24:15,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:10:05.119398,2023-04-29 04:29:37.585936
58023778,1515915625500949434-60a7750795721,150,bulk,1515915625500949434,email,,,mail.ru,desktop,2021-05-21,2021-05-21 08:53:30,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:02:35.340169,2023-04-29 04:02:35.340815
19752822,e1896e75-6e61-446c-b590-53eca20b3d8f,18212,trigger,1515915625559362657,email,,,mail.ru,desktop,2021-06-04,2021-06-04 13:50:05,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:23:13.539773,2023-04-27 20:23:13.540341
57029011,1515915625547482486-609b88521a652,111,bulk,1515915625547482486,mobile_push,,,,desktop,2021-05-12,2021-05-12 07:48:34,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:36:00.473853,2023-04-29 03:36:00.474407
55382246,1515915625609421453-6093b84561770,79,bulk,1515915625609421453,mobile_push,,,,desktop,2021-05-06,2021-05-06 09:35:01,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:54:57.3586,2023-04-29 02:54:57.359182
59310154,1515915625490480591-60af53db90d55,230,bulk,1515915625490480591,email,,,mail.ru,desktop,2021-05-27,2021-05-27 08:10:17,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:41:43.381187,2023-04-29 04:41:43.381777
20101398,036fdf1a-a393-4597-8a50-20e6b464143b,19017,trigger,1515915625500365073,email,,desktop,gmail.com,desktop,2021-06-12,2021-06-12 07:55:08,t,2021-06-15 07:52:33,2021-06-15 07:52:33,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:34:10.271165,2023-04-27 20:37:02.941645
58137176,1515915625468267849-60a7707ddb2f7,150,bulk,1515915625468267849,email,,,mail.ru,desktop,2021-05-21,2021-05-21 08:34:07,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:05:40.887855,2023-04-29 04:05:40.888713
18610236,2084d50c-d459-4974-814a-d351e1d99522,19017,trigger,1515915625554885332,email,,,mail.ru,desktop,2021-05-12,2021-05-12 06:45:49,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:31:50.647781,2023-04-27 19:31:50.648317
60963636,1515915625473388861-60c31a37d1965,361,bulk,1515915625473388861,email,,,mail.ru,desktop,2021-06-11,2021-06-11 08:09:30,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:37:10.56456,2023-04-29 05:37:10.566249
57075968,1515915625610984851-609b8c631cdad,111,bulk,1515915625610984851,mobile_push,,,,desktop,2021-05-12,2021-05-12 08:05:55,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:37:05.384501,2023-04-29 03:37:05.385059
55411031,1515915625550882621-60939766e3171,78,bulk,1515915625550882621,mobile_push,,,,desktop,2021-05-06,2021-05-06 07:14:47,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:55:42.187405,2023-04-29 02:55:42.188306
59294893,1515915625489220355-60af97e25b90b,231,bulk,1515915625489220355,mobile_push,,,,desktop,2021-05-27,2021-05-27 13:00:18,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:41:20.692631,2023-04-29 04:41:20.693342
57780228,1515915625500896495-60a619aa7646a,143,bulk,1515915625500896495,email,,,gmail.com,desktop,2021-05-20,2021-05-20 08:11:25,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:56:07.085886,2023-04-29 03:56:07.086513
20107662,2249d930-f298-4734-9c81-d234a53642c9,18212,trigger,1515915625557632719,email,,,yandex.ru,desktop,2021-06-12,2021-06-12 05:45:19,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:34:19.641621,2023-04-27 20:34:19.64225
18447265,f740ad76-eadc-4601-8a29-175206417938,18016,trigger,1515915625640161202,email,,,gmail.com,desktop,2021-05-09,2021-05-09 06:40:44,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:24:45.966634,2023-04-27 19:24:45.967371
54280615,1515915625500610035-608bb3ec314f9,64,bulk,1515915625500610035,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:38:20,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:25:28.85162,2023-04-29 02:25:28.852393
54248666,1515915625563075942-608bb5787081f,64,bulk,1515915625563075942,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:44:56,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:24:40.677707,2023-04-29 02:24:40.678251
54573973,1515915625621577698-608bc381096b6,64,bulk,1515915625621577698,mobile_push,,,,desktop,2021-04-30,2021-04-30 08:44:49,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:32:59.262621,2023-04-29 02:32:59.263202
57594432,1515915625487503987-60a6191aaa8fe,143,bulk,1515915625487503987,email,,,mail.ru,desktop,2021-05-20,2021-05-20 08:09:15,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:51:30.362641,2023-04-29 03:51:30.363295
56719055,1515915625503473636-609b87ed0d0ca,111,bulk,1515915625503473636,mobile_push,,,,desktop,2021-05-12,2021-05-12 07:46:53,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:28:59.758063,2023-04-29 03:28:59.758809
55919803,1515915625603697328-6093b8195fc64,79,bulk,1515915625603697328,mobile_push,,,,desktop,2021-05-06,2021-05-06 09:34:17,t,2021-05-06 09:34:38,2021-05-06 09:34:38,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:08:39.308773,2023-04-29 03:08:39.310068
58169897,1515915625490261579-60a7688da3f6f,150,bulk,1515915625490261579,email,,,mail.ru,desktop,2021-05-21,2021-05-21 08:00:14,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:06:36.073494,2023-04-29 04:06:36.074072
18487549,79cca68f-9413-4102-81a6-74c514de9d69,18011,trigger,1515915625468068372,email,,,gmail.com,desktop,2021-05-11,2021-05-11 09:42:19,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:28:54.889856,2023-04-27 19:28:54.890404
18163269,48ba2c1e-2c22-4829-a4fc-7d5449a8cf54,18016,trigger,1515915625637979863,email,,,gmail.com,desktop,2021-05-02,2021-05-02 05:43:23,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:09:45.449026,2023-04-27 19:09:45.449577
55664544,1515915625567390901-6093b69c09af3,79,bulk,1515915625567390901,mobile_push,,,,desktop,2021-05-06,2021-05-06 09:27:56,t,2021-05-06 09:28:06,2021-05-06 09:28:06,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:02:16.328206,2023-04-29 03:02:16.329443
59422853,1515915625545006069-60af97f16f2fc,231,bulk,1515915625545006069,mobile_push,,,,desktop,2021-05-27,2021-05-27 13:00:33,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:44:21.921383,2023-04-29 04:44:21.92177
4128417,177eb1ec-2d19-490d-ae9d-65c484b5cacc,221,transactional,1515915625490950206,email,,,mail.ru,desktop,2021-06-02,2021-06-02 09:58:38,t,2021-06-10 12:14:32,2021-06-10 12:14:32,t,2021-06-10 12:15:17,2021-06-10 12:15:17,f,,f,,f,,f,,f,,f,,2023-04-27 09:10:19.027037,2023-04-27 09:13:39.959151
60020424,1515915625566823393-60b0e9828c052,257,bulk,1515915625566823393,mobile_push,,,,desktop,2021-05-28,2021-05-28 13:00:50,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:59:00.179267,2023-04-29 04:59:00.180226
57236313,1515915625471334311-60a4b8b40bd1d,136,bulk,1515915625471334311,email,,,mail.ru,desktop,2021-05-19,2021-05-19 07:05:25,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:41:08.616263,2023-04-29 03:41:08.616861
56242956,1515915625592145418-609b8ad87fa77,111,bulk,1515915625592145418,mobile_push,,,,desktop,2021-05-12,2021-05-12 07:59:20,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:18:06.197122,2023-04-29 03:18:06.197705
55005908,1515915625634134495-608bc7be70770,64,bulk,1515915625634134495,mobile_push,,,,desktop,2021-04-30,2021-04-30 09:02:54,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:44:29.61492,2023-04-29 02:44:29.615651
19254076,baa54db5-452a-4c95-bea4-b2da72f1d441,18010,trigger,1515915625468157524,email,,desktop,list.ru,desktop,2021-05-25,2021-05-25 05:00:30,t,2021-05-31 15:57:57,2021-05-31 15:57:57,t,2021-05-31 15:58:21,2021-05-31 15:58:21,f,,f,,f,,f,,f,,f,,2023-04-27 20:10:55.505074,2023-04-27 20:18:12.975752
54623481,1515915625606826410-608bc00aa084d,64,bulk,1515915625606826410,mobile_push,,,,desktop,2021-04-30,2021-04-30 08:30:02,t,2021-04-30 08:39:07,2021-04-30 08:39:07,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:34:17.175818,2023-04-29 02:34:17.177117
56117864,1515915625491776839-609b860ddbdb7,110,bulk,1515915625491776839,mobile_push,,,,desktop,2021-05-12,2021-05-12 07:38:53,t,2021-05-12 07:39:03,2021-05-12 07:39:03,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:14:51.265082,2023-04-29 03:14:51.266521
56074239,1515915625538510274-60952a6d1fb29,89,bulk,1515915625538510274,mobile_push,,,,desktop,2021-05-07,2021-05-07 11:54:21,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:13:05.003033,2023-04-29 03:13:05.003593
57599872,1515915625487650173-60a61fbbf40ee,143,bulk,1515915625487650173,email,,smartphone,mail.ru,desktop,2021-05-20,2021-05-20 08:37:19,t,2021-05-20 10:56:43,2021-05-20 10:56:43,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:51:38.185993,2023-04-29 03:51:38.187399
60250329,1515915625487406012-60b8c8bbab16b,296,bulk,1515915625487406012,email,,smartphone,gmail.com,desktop,2021-06-03,2021-06-03 12:19:07,t,2021-06-09 08:49:31,2021-07-04 22:05:02,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:07:15.515409,2023-04-29 07:16:58.884683
60674281,1515915625489942527-60bde083bae34,297,bulk,1515915625489942527,email,,,mail.ru,desktop,2021-06-07,2021-06-07 09:01:56,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:21:01.799753,2023-04-29 05:21:01.800201
20152874,2678f3cf-5e99-4145-97b5-0c745d9ff135,18016,trigger,1515915625590320681,email,,smartphone,rambler.ru,desktop,2021-06-13,2021-06-13 18:21:28,t,2021-06-13 18:24:57,2021-06-13 18:24:57,t,2021-06-13 18:21:28,2021-06-13 18:21:28,f,,f,,f,,f,,f,,f,,2023-04-27 20:35:28.180132,2023-04-27 20:35:28.182303
54019219,1515915625547638494-608bb42cd4ad7,64,bulk,1515915625547638494,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:39:24,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:18:50.563949,2023-04-29 02:18:50.564528
56862785,1515915625572366807-609b8a63c448d,111,bulk,1515915625572366807,mobile_push,,,,desktop,2021-05-12,2021-05-12 07:57:23,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:32:14.048186,2023-04-29 03:32:14.048844
18239912,208bbdbb-db7c-4ff8-9038-135c00e51ce5,18011,trigger,1515915625490626010,email,,,yandex.ru,desktop,2021-05-04,2021-05-04 14:40:38,f,,,f,,,f,,f,,f,,t,2021-06-04 08:00:07,f,,f,,2023-04-27 19:11:38.348035,2023-04-27 20:22:57.464601
55343211,1515915625608245631-6093b83dbb3a2,79,bulk,1515915625608245631,mobile_push,,,,desktop,2021-05-06,2021-05-06 09:34:53,t,2021-05-06 09:35:13,2021-05-06 09:35:13,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:53:53.671313,2023-04-29 02:53:53.673478
59601703,1515915625489559419-60af71f14fb66,230,bulk,1515915625489559419,email,,desktop,gmail.com,desktop,2021-05-27,2021-05-27 10:18:26,t,2021-05-27 16:59:45,2021-05-27 17:24:47,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:48:28.563894,2023-04-29 04:48:28.565884
57709941,1515915625490589416-60a61fc20665c,143,bulk,1515915625490589416,email,,,mail.ru,desktop,2021-05-20,2021-05-20 08:37:29,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:54:21.93511,2023-04-29 03:54:21.935711
58362992,1515915625487142441-60a7691e6e457,150,bulk,1515915625487142441,email,,,list.ru,desktop,2021-05-21,2021-05-21 08:02:38,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:11:58.586649,2023-04-29 04:11:58.587231
57719835,1515915625490814672-60a620cfbe51d,143,bulk,1515915625490814672,email,,smartphone,mail.ru,desktop,2021-05-20,2021-05-20 08:41:54,t,2021-05-22 08:04:20,2021-05-22 08:04:20,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:54:36.439716,2023-04-29 04:24:01.676307
54968008,1515915625632212179-608bc5646e3c2,64,bulk,1515915625632212179,mobile_push,,,,desktop,2021-04-30,2021-04-30 08:52:52,f,,,f,,,t,2021-04-30 08:52:52,f,,f,,f,,f,,f,,2023-04-29 02:43:25.891801,2023-04-29 02:43:25.89309
19219691,1b8c2d88-1901-4561-a808-2d6c98b771c9,18012,trigger,1515915625488333687,email,,,mail.ru,desktop,2021-05-24,2021-05-24 08:22:02,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:10:01.125001,2023-04-27 20:10:01.125559
19213299,978ff13e-7fa5-4e5c-8dd3-078e5417869c,18212,trigger,1515915625471733054,email,,,mail.ru,desktop,2021-05-24,2021-05-24 05:32:16,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:09:51.377009,2023-04-27 20:09:51.379596
3937092,6bb43ce1-caba-48d4-aded-d8a00eb73a2a,29,transactional,1515915625468142490,email,,,inbox.ru,desktop,2021-05-23,2021-05-23 05:28:43,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 09:05:30.636878,2023-04-27 09:05:30.637515
55648899,1515915625620037599-6093b8ac51535,79,bulk,1515915625620037599,mobile_push,,,,desktop,2021-05-06,2021-05-06 09:36:44,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:01:51.630474,2023-04-29 03:01:51.631113
59743721,1515915625491613416-60af72949cd48,230,bulk,1515915625491613416,email,,,mail.ru,desktop,2021-05-27,2021-05-27 10:21:14,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:51:49.568468,2023-04-29 04:51:49.56892
54683999,1515915625570818798-608bb817a36c1,64,bulk,1515915625570818798,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:56:07,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:35:49.89858,2023-04-29 02:35:49.899265
58241316,1515915625488250960-60a761cef37b0,150,bulk,1515915625488250960,email,,,mail.ru,desktop,2021-05-21,2021-05-21 07:31:38,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:08:36.500561,2023-04-29 04:08:36.501237
60847739,1515915625490815072-60c1d3223aa4c,366,bulk,1515915625490815072,email,,,gmail.com,desktop,2021-06-10,2021-06-10 08:53:54,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:30:22.665411,2023-04-29 05:30:22.66674
55569814,1515915625616565579-6093b883d1cab,79,bulk,1515915625616565579,mobile_push,,,,desktop,2021-05-06,2021-05-06 09:36:03,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:59:52.515226,2023-04-29 02:59:52.51576
54334546,1515915625564299480-608bb5929d6e9,64,bulk,1515915625564299480,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:45:22,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:26:50.268885,2023-04-29 02:26:50.2695
54585110,1515915625606372361-608bc008487d5,64,bulk,1515915625606372361,mobile_push,,,,desktop,2021-04-30,2021-04-30 08:30:00,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:33:17.271554,2023-04-29 02:33:17.272131
19932211,6695bfed-4d86-41f1-aa7e-3419ace7464f,18011,trigger,1515915625474932998,email,,,yandex.ru,desktop,2021-06-08,2021-06-08 05:16:04,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:30:04.42308,2023-04-27 20:30:04.423803
57680237,1515915625489790838-60a61c748f272,143,bulk,1515915625489790838,email,,,mail.ru,desktop,2021-05-20,2021-05-20 08:23:19,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:53:36.582011,2023-04-29 03:53:36.582598
55617688,1515915625593898243-6093b7b19ca22,79,bulk,1515915625593898243,mobile_push,,,,desktop,2021-05-06,2021-05-06 09:32:34,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:01:03.600625,2023-04-29 03:01:03.601189
54015554,1515915625635949177-608bb078657a2,63,bulk,1515915625635949177,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:23:36,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:18:45.367453,2023-04-29 02:18:45.368179
